PROGRAMA;NOMBRE_CONCURSO;CODIGO_PROYECTO;PALABRAS_CLAVES
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220693;"MULTI-TASK LEARNING ; PALM VEIN RECOGNITION ; DEEP NEURAL NETWORKS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220694;"MULTISYSTEM INFLAMMATORY SYNDROME IN CHILDREN (MIS-C) ; INFLAMMATORY-MEDIATED DISEASE ; SARS-COV-2 EXPOSURE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220697;"PHOTOVOLTAICS SYSTEM ; BIFACIAL PHOTOVOLTAICS MODULE ; DYNAMIC AND STATIONARY MODEL"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220700;"SCHWANN CELLS EXOSOMES ; NEUROPATHIC PAIN ; NERVE INJURY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220701;"ANTARCTIC COLD REVERSAL ; GLACIAL CHRONOLOGIES ; LAST GLACIAL-INTERGLACIAL TRANSITION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220703;"MIMICRY EVOLUTION ; GENOMIC DIVERGENCE ; COLOR DIVERGENCE AND DIVERSITY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220705;"FOSSIL POLLEN ANALYSIS ; PALAEOECOLOGY ; MARITIME HUNTER-GATHERER"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220708;"PROTEIN TYROSINE PHOSPHATASE DELTA PTPRD ; TAU HYPERPHOSPHORYLATION ; ALZHEIMER’S DISEASE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220709;"COGNITIVE TUTORS ; LEARNING MOTIVATION ; ENGINEERING EDUCATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220711;"INTERSPECIFIC INTERACTIONS ; PATHOGEN TRANSMISSION ; WILDLIFE-LIVESTOCK INTERFACE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220713;"CARNIVORE SPACE USE ; HUMAN ACCEPTANCE ; SOCIO-ECOLOGICAL SUITABILITY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220725;"CREENCIAS DE LEGITIMIDAD PARENTAL ; PARENTALIDAD ; ADULTEZ EMERGENTE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220727;"ANNOTATION ; SEQUENCING ; SMALL RNAS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220730;"PHOTOCATALYST ; VISIBLE LIGHT ; WASTEWATER TREATMENT"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220731;"LITHIUM SALTS ; ELECTROLYTE SOLUTIONS ; THERMODYNAMIC MODELING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220732;"FRUIT LOAD REGULATION ; IRRIGATION DEFICIT ; PHOTOSYNTHESIS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220738;"PEPTIDES ; CYCLOTIDE ; BIOINSECTICIDE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220752;"BIO-REFINING OF BY-PRODUCTS ; SEQUENTIAL EXTRACTION BY COMPRESSED FLUID ; CO-ENCAPSULATION SUPERCRITICAL CO2"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220755;"FEMINISMOS ; MOVIMIENTO ESTUDIANTIL ; UNIVERSIDAD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220756;"INTERCULTURAL EDUCATION ; VISUAL ARTS EDUCATION ; ARTS-BASED RESEARCH METHODOLOGIES IN EDUCATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220761;"JUVENTUD ; PRECARIEDAD LABORAL ; ORGANIZACIONES ALTERNATIVAS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220765;"PRINCIPIO DE PROPORCIONALIDAD ; DERECHO PENAL ; DERECHO CONSTITUCIONAL"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220772;"WASSERSTEIN DISTANCE ; HIGHLY FORWARD-PEAKED SCATTERING ; ULTRASOUND PROPAGATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220773;"FORMACION INICIAL DOCENTE ; CALIDAD DOCENTE ; EVALUACION EDUCACIONAL"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220774;"TITANIUM ALLOYS ; BIOPOLYMERS ; NATURAL ANTIBACTERIAL"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220775;"ENFERMEDADES RARAS ; DECISIONES DE SALUD ; MATERIALIDADES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220777;"RADIOCARBON AND TRITIUM DATING IN GEOTHERMAL SYSTEMS ; BASE METALS CONCENTRATION IN ACTIVE HYDROTHERMAL SYSTEMS ; GEOTHERMAL SYSTEMS AND EPITHERMAL DEPOSITIS EXPLORATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220778;"PROPIEDAD Y VIVIENDA ; PROCESOS SOCIOESPACIALES ; SUBURBANIZACION SUBSIDIARIA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220783;"AGRICULTURA ; DESIGUALDADES SOCIOECOLOGICAS ; CRISIS HIDRICA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220784;"BIOCULTURAL CONCEPT ; SOCIAL-ECOLOGICAL SYSTEMS ; CONSERVATION SCIENCES AND POLICY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220792;"TEACHERS CAREERS ; EDUCATION POLICIES ANALYSIS ; PROFESSIONAL DEVELOPMENT LAW"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220794;"INTRA-TREE TEMPERATURE-GRADIENT ; SYNTHESIS, TRANSLOCATION AND ALLOCATION OF NON-STRUCTURAL CARBOHYDRATES ; VEGETATIVE AND REPRODUCTIVE PATTERNS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220798;"ANTIMICROBIAL RESISTANCE ; AQUACULTURE ; EPIDEMIOLOGY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220799;"DATA SCIENCE ; DIGITAL INEQUALITIES ; MOBILE DATA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220801;"MOLECULAR CATALYST SYNTHESIS ; CO2 ELECTRO-REDUCTION ; HETEROGENEOUS SYSTEMS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220806;"FORMACION INICIAL ; DIVERSIDAD ; PEDAGOGIA EN EDUCACION BASICA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220807;"ESTRATEGIAS DE ACCESO A LA VIVIENDA, ; HOGARES POBRES ; POLITICA DE VIVIENDA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220808;"HORN FLY ; DUNG VOLATILE SEMIOCHEMICALS ; BEHAVIORAL RESPONSE AND OVIPOSITION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220809;"ANALISIS Y ESTETICA DE LA FOTOGRAFIA Y EL CINE ; ESTUDIOS DE LA MEMORIA, TRABAJO DE MEMORIA ; ARTE Y POLITICA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220812;"JUEGOS ; PREDICTORES DE LECTURA ; EDUCACION PARVULARIA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220813;"INFANCIA Y ADOLESCENCIA ; SALUD DE NIÑOS, NIÑAS Y ADOLESCENTES ; MIGRACIONES Y MOVILIDAD HUMANA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220816;"NEURAL NETWORKS ; CARDIAC STRAIN ; MAGNETIC RESONANCE IMAGING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220818;"BIOMETHANE ; H2-ASSISTED ANAEROBIC CO-DIGESTION ; BIOGAS UPGRADING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220840;"TEACHER PROFESSIONAL DEVELOPMENT, IN-SERVICE TRAINING, CONTINUING PROFESSIONAL DEVELOPMENT ; JOB DEMAND-RESOURCES MODEL ; INTERNATIONAL LARGE-SCALE SURVEYS IN EDUCATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220843;"EDUCACION MATEMATICA ; FORMACION DEL PROFESORADO ; PENSAMIENTO ALGEBRAICO"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220846;"PROTEIN-NANOCELLULOSE INTERACTIONS ; SOLUBLE PROTEIN COMPLEXATION ; PLANT PROTEIN DIGESTIBILITY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220847;"HEALTH CARE ; LABOR AND DELIVERY ; PROVIDER INCENTIVES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220854;"SPIN-ORBIT TORQUES ; MAGNETO-OPTICS ; SPINTRONICS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220856;"POLITICAS DE INCLUSION ESCOLAR ; DIRECTORES Y DIRECTORAS ; PUESTA EN ACTO DE LAS POLITICAS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220857;"PROMOCION-PREVENCION EN SALUD. ; DESIGUALDADES SOCIALES. ; INEQUIDADES EN SALUD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220861;"EMOCIONES ; APRENDIZAJE
FORMACION INICIAL DOCENTE ; FORMACION INICIAL DOCENTE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220863;"DC-DC POWER CONVERTERS ; POWER ELECTRONICS ; DATA CENTERS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220864;"MACHINE LEARNING ; BILEVEL PROGRAMMING ; COMBINATORIAL OPTIMIZATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220869;"VIVIENDA DE EMERGENCIA ; ACTIVIDADES ECONOMICO-PRODUCTIVAS ; ESPACIO DOMESTICO;PRODUCTIVO"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220870;"EXERCISE PHYSIOLOGY ; CHEMORECEPTORS ; CARDIORESPIRATORY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220873;"PHOTOCORMS ; MN(I) AND RE(I) TRICARBONYL COMPLEXES ; CO-RELEASING MATERIALS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220874;"FENTON REACTION ; TANNIC ACID ; ADVANCED OXIDATION PROCESSES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220876;"BIOI;TIO2 HETEROSTRUCTURED NANOPARTICLES ; SELF-CLEANING AND ANTIMICROBIAL ; VISIBLE LIGHT"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220879;"PHENOMENOLOGY ; SPECULATIVE PHILOSOPHY ; WORLD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220882;"RHEUMATOID ARTHRITIS ; PREVOTELLA COPRI ; INTESTINAL BARRIER FUNCTION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220885;"SOFTWARE TESTING ; SOFTWARE QUALITY ; SOFTWARE ENGINEERING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220889;"GENETIC RESISTANCE ; PLANT BREEDING ; DURUM WHEAT"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220897;"ANTIBIOTIC RESISTANCE ; ARTIFICIAL INTELLIGENCE ; MASS SPECTROMETRY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220905;"DIDACTICA DE LA ESCRITURA ; ESCRIBIR PARA APRENDER ; ESCRITURA DISCIPLINAR EN CIENCIAS NATURALES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220912;"GRAPH ANALYTICS ; NETWORK ANALYSIS ; DATA SCIENCE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220913;"SEASCAPE GENOMICS ; LOW-COVERAGE WHOLE GENOME RE-SEQUENCING ; FINE-SCALE ENVIRONMENTAL VARIABILITY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220918;"COASTAL STRATOCUMULUS ; CLOUD PHYSICS ; COMPUTATIONAL FLUID DYNAMICS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220920;"COLONIZACION DE LA NORPATAGONIA ; FRONTERAS Y FORMACION DEL ESTADO-NACION ; LA POSFRONTERA: TURISMO, CONSERVACION Y EXTRACTIVISMO"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220927;"ELDERLY ; NLRP3 INFLAMMASOME ; GUT MICROBIOTA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220930;"TEMPERATURE, HYDROLOGY AND ENVIRONMENTAL RECONSTRUCTIONS ; COUPLED HUMAN AND NATURAL SYSTEMS RECONSTRUCTIONS ; ANTIGUO LAGO DE TAGUA TAGUA (ALTT)"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220932;"LENGUAS ORIGINARIAS ; COMUNIDADES EDUCATIVAS ; PROCESOS ETNICOS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220933;"OCUPACION ARAUCANIA ; DERECHO DE NACIONES ; AZMAPU"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220937;"HEAT STRESS ; TRITICUM AESTIVUM ; GENE REGULATORY NETWORK"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220944;"PRICING ; OPTIMIZATION ; MACHINE LEARNING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220951;"PHOTOCATALYSIS ; HETEROJUNCTION NANOCOMPOSITE ; GREEN ENERGY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220952;"DOWNSCALING ; TIME OF EMERGENCE ; CLIMATE CHANGE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220962;"ALZHEIMER DISEASE ; SYMPATHETIC NERVOUS SYSTEM ; SLEEP-DISORDERED BREATHING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220963;"ACTIVABLE AMPHIPHILIC PEPTIDE ; HIGHLY SELECTIVE ANTIMICROBIAL PEPTIDE ; PEPTIDE MICELLE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220965;"INDOOR AIR QUALITY ; HOUSING STOCK ; IAQ-RELATED ISSUES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220966;"REINSERCION POSTPENITENCIARIA ; INSERCION LABORAL ; REINCIDENCIA Y DESISTIMIENTO"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220969;"PRACTICAS EDUCATIVAS RELEVANTES ; CONTINUIDADES Y DISCONTINUIDADES ENTRE FAMILIA Y ESCUELA ; EDUCACION INTERCULTURAL"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220983;"ENDOGENOUS METAL COMPOUNDS: COPPER, ZINC, ; ALKALOIDS DERIVATIVES ; CONFINED ANTICANCER AGENTS, BREAST CANCER"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220989;"MODULAR MULTILEVEL CONVERTERS ; CYBER-ATTACKS IN MODULAR MULTILEVEL CONVERTERS ; DISTRIBUTED CONTROL SCHEMES FOR MODULAR MULTILEVEL CONVERTERS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220990;"PENSAMIENTO REPETITIVO ; SALUD MENTAL ; ESTUDIANTES UNIVERSITARIOS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220991;"HISTORIA DE LA LITERATURA Y CRITICA LITERARIA CHILENAS ; HISTORIA LITERARIA HECHA POR ESCRITORES;AS ; HISTORIOGRAFIA LITERARIA Y REPRESENTACION DEL TIEMPO"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11220995;"DERECHO A LA FILOSOFIA ; DECONSTRUCCION DE LA FILOSOFIA ; INSTITUCION Y ENSEÑANZA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221000;"PORCN ; ORAL CARCINOGENESIS ; TOBACCO SMOKE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221005;"INTERIOR PUBLICO ; ESFERA PUBLICA ; HABITACION URBANA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221007;"DEGRADED MICROPLASTICS AND NANOPLASTICS ; PLASTIC DEGRADATION PRODUCTS ; REPRODUCTIVE TOXICITY AND ENDOCRINE DISRUPTORS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221017;"SYSTEMIC LUPUS ERYTHEMATOSUS 
AUTOIMMUNITY ; IMMUNE CELLS 
LYMPHOCYTES 
MEMORY CD4+ T CELLS ; MITOCHONDRIA
MITOCHONDRIAL TRANSFER
PLASMA BLOOD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221019;"EDUCACION MUSICAL INFORMAL ; MUSICA DE AFICIONADOS ; VIDA MUSICAL DE VALPARAISO"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221024;"DYNAMICS OF PLANETARY SYSTEMS ; STELLAR EVOLUTION ; SOLAR SYSTEM AND WHITE DWARF POLLUTION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221028;"ESTADISTICA ESPACIAL ; MUESTREO ESPACIALIZADO ; REGIONALIZACION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221032;"ILE ; RITMO LINGÜISTICO EN L2 ; INTELIGIBILIDAD Y COMPRENSIBILIDAD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221034;"CONSTRUCCION DEL VALOR COMPARTIDO ; INDUSTRIA FORESTAL ; DESARROLLO SUSTENTABLE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221038;"NUTRIENT AVAILABILITY ; SOIL STRUCTURE ; SOIL MICROBIAL BIOMASS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221043;"FORMACION CIUDADANA ; ENFOQUE DE GENERO ; SOCIALIZACION POLITICA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221052;"PELIGROSIDAD ; PRISION PREVENTIVA ; MEDIDAS CAUTELARES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221054;"ALTA CAPACIDAD ; EDUCACION RURAL ; INVESTIGACION NARRATIVA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221055;"OCUPACION DEL ESPACIO ; MORFOLOGIA URBANA ; INDUSTRIALIZACION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221059;"FORMACION DOCENTE ; POLITICA PUBLICAS;INSTITUCIONALES ; EDUCAION DE CALIDAD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221061;"CONCEPTO DE TRABAJO EN HEGEL ; RELACION TECNICA-NATURALEZA ; DIALECTICA DE LOS MEDIOS (Y HERRAMIENTAS)"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221062;"SOCIO-ECO-EVOLUTIONARY DYNAMICS ; MELANISM ; PHYSIOLOGY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221063;"SCALAR-TENSOR THEORIES ; HAIRY BLACK HOLES ; SPONTANEOUS SCALARIZATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221070;"SECONDARY CARIES ; RESIN COMPOSITE ; COPPER-CONTAINING BIOACTIVE GLASSES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221073;"ELECTROCATALYSIS AND REACTIVITY DESCRIPTORS ; ENERGY CONVERSION REACTIONS: HER, ORR, OER ; COORDINATION POLYMERS AND PYROLYZED M-N-C CATALYSTS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221074;"HUMAN-INDUCED DISTURBANCES ; SOILS NEMATODES ; LAND TENURE AND FOREST SUCCESSIONAL STAGES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221076;"COMBINATORICS OF TRIANGULATIONS. ; GEOMETRY OF MATROIDS. ; TRIANGULATED MANIFOLDS."
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221079;"ATACAMA TRENCH ; ORGANIC MATTER FLUX IN THE HADAL REALM ; PLANKTON REMINERALIZATION IN THE DEEP OCEAN"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221081;"INFRARREALISMO ; INTERMEDIALIDAD ; CIUDAD, POLIFONIA, MARGINALIDAD, ETICA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221088;"TWO-DIMENSIONAL MATERIALS ; HETEROSTRUCTURES, PROXIMITY EFFECTS ; CALORIC EFFECTS, THERMOELECTRIC PROPERTIES, SEEBECK EFFECT"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221089;"LEY Nº 19.628 DE 1999 ; PROTECCION DE LOS DATOS PERSONALES ; REGLAMENTO GENERAL DE PROTECCION DE DATOS DE LA UNION EUROPEA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221092;"SALUD MENTAL ; PREDICTORES DE BIENESTAR Y MALESTAR PSICOLOGICO ; PANDEMIA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221093;"PROBABILISTIC DFN-FDEM NUMERICAL APPROACH ; DISCONTINUITY-CONTROLLED FAILURE ; ROCK BLOCK GEOMETRY UNCERTAINTY"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221095;"MAPUDUNGUN ; EVENTOS DE MOVIMIENTO ; SEMANTICA ESPACIAL"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221096;"TEORIA DE LA REPRODUCCION SOCIAL ; ARQUEOLOGIA DE COSTA DE TARAPACA, CHILE ; SIMULACION BASADA EN AGENTES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221104;"NEW MUSICAL INTERFACES ; TECHNO-ECOLOGIES ; ARTIFICIAL LIFE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221110;"APODERADOS INMIGRANTES ; INVOLUCRAMIENTO ESCOLAR ; DIVERSIDAD CULTURAL EN LA ESCUELA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221114;"DEVELOPMENT OF NEWS SUSTAINABLE CONCRETE ; HARDENED PROPERTIES OF CONCRETE WITH COOPER SLAG AND CONSTRUCTION AND DEMOLITION WASTE ; CONCRETE MICROSTRUCTURE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221116;"ARQUEOLOGIA DEL CUERPO ; NORTE SEMIARIDO ; PAISAJES CORPORALES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221120;"INCLUSION ; FORMACION INICIAL DOCENTE ; DIVERSIDAD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221123;"WATER ECONOMICS ; WATER SCARCITY ; SPATIAL PANEL-DATA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221128;"MEMORY B CELLS ; TISSUE-RESIDENT LYMPHOCYTES ; AUTOIMMUNE DISEASE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221132;"INFORMAL RELATIONS BETWEEN SCHOOLS AND INDUSTRIES AT THE TERRITORIAL LEVEL ; STUDENTS' NARRATIVES AND SUBJECTIVITIES ; EDUCATIONAL-ECONOMIC ASSEMBLAGE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221135;"HEGEL ; CONCEPTOS ; HISTORIA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221143;"NON-PARAMETRIC STATISTICS ; KERNEL METHODS ; HYPOTHESIS TESTING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221146;"RENEWABLE-BASED CONDUCTIVE POLYMER ; CATALYTIC PYROLYSIS ; CONDUCTIVE THERMOSET COMPOSITES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221152;"LUCHAS COMUNITARIO-POPULARES ; MOVIMIENTOS SOCIALES ; CRITICA A LA DEMOCRACIA REPRESENTATIVA"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221155;"CYBERSECURITY ; MULTI-STAGE ATTACKS ; SELF-ADAPTIVE SYSTEMS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221158;"ASESORIA DE DEUDAS ; PREVENCION DEL SOBREENDEUDAMIENTO E INSOLVENCIA ; PERSONA NATURAL CONSUMIDOR"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221161;"ENVIRONMENTAL VARIABILITY; PREDICTABILITY; FLUCTUATING HABITATS ; ECOPHYSIOLOGY; CLIMATE CHANGE; REPRODUCTIVE INVESTMENT ; MARINE INVERTEBRATES; HYPOXIA; HYPEROXIA; WATER TEMPERATURE"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221167;"CHILDCARE ; PRESCHOOL ; LABOR"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221171;"INEQUALITY ; BELIEFS ABOUT INEQUALITY ; FAIRNESS PERCEPTIONS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221172;"CONCEPCIONES SOBRE LA CIENCIA ; MODELIZACION ESCOLAR ; MODELOS CIENTIFICOS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221186;"PLANT HORMONES ; PRUNUS AVIUM ; MATURITY TIME"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221187;"ANALYST NETWORK ; COMMON COVERAGE ; INVESTOR SENTIMENT COMOVEMENT"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221191;"FUNCIONAMIENTO COGNITIVO ; PERCEPCION DE ENVEJECIMIENTO ; DISCRIMINACION POR EDAD"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221193;"SPATIAL AND TEMPORAL MESOSCALE VARIABILITY OF THE MARINE SURFACE LAYER ; NORTH-WESTERN PATAGONIA FJORD SYSTEM ; HIGH RESOLUTION REGIONAL OCEANIC MODELING"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221194;"MOTIVACION LABORAL DOCENTE ; INCENTIVOS EXTRINSECOS ; PERFILES MOTIVACIONALES"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221196;"STEPPED SPILLWAY ; INCEPTION POINT OF AIR ENTRAINMENT ; DETACHED-EDDY SIMULATION"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221206;"EXOPLANETS ; PLANET FORMATION ; EXOPLANET DEMOGRAPHICS"
FONDECYT;FONDECYT DE INICIACION EN INVESTIGACION 2022;11221211;"GABA RDL RECEPTORS ; ION CHANNEL PORE BLOCKERS ; ALLOSTERIC MODULATION"
